iteration,gini,theil_l,theil_t,atkinson_25,atkinson_50,atkinson_75
58,0.19604047321502543,0.06489738045653967,0.060084031298866414,0.01520113405329282,0.03075253955961421,0.04663729332629463
59,0.19971347178966592,0.06789535902605466,0.06265072639806754,0.015858180429004776,0.032097679426727255,0.04870014909166753
60,0.19776366677288248,0.06614665745822552,0.06116288549634849,0.015482625425187191,0.03133248370350761,0.047519472583163025
61,0.19618505294848965,0.06533945355195818,0.06018521793465956,0.015245142609235374,0.03087927615072994,0.04688714257304438
62,0.1953249328210258,0.06407797089002414,0.05962165297298424,0.015071966578130369,0.030460901241048943,0.04613799411436703
63,0.19591365708881275,0.06428810379563236,0.05976323620863173,0.015113291803045659,0.030552285258709122,0.04628310200981034
64,0.19766795677182247,0.06455833561152022,0.06053797178256295,0.015276326471125978,0.03081401678654916,0.04657561412586142
65,0.19940916697726574,0.06861879768434172,0.06260615004865905,0.015891086841160362,0.0322529724282592,0.04906912391219842
66,0.1943048925245594,0.06306706708797341,0.058718599252147036,0.01484365045667202,0.029998570712179484,0.04543547639897583
67,0.19660285038385894,0.06539200690432002,0.06049895038815076,0.015307761572855627,0.03097225968993833,0.04697660001616066
68,0.19616414829400897,0.06397955460969301,0.05987491086253128,0.01511473379240258,0.030503632675029313,0.04613598062418811
69,0.19658217002758732,0.06394847100016925,0.05992105641813815,0.015122998323798265,0.03051125173999414,0.04613146912891131
70,0.1953391904185626,0.06496683226054306,0.059771420286583284,0.015141399227869279,0.030676645551964032,0.04659944762023305
71,0.19420181434712772,0.0628281864893533,0.05864261041502306,0.01481632234157193,0.029925957270977688,0.04529777099502241
72,0.1963819111792478,0.06385492823370367,0.059873551185114775,0.015106304098250312,0.030471295950546318,0.04606630838463366
73,0.1959174650786312,0.06362334357266003,0.059557527060660885,0.015037368408816532,0.030349139991554974,0.045898281326129275
74,0.19553056452005058,0.06313042814863834,0.05921718506007815,0.014946759545076738,0.030154220898747308,0.04558095319000832
75,0.19798542040015488,0.0651775546305917,0.06109491489093061,0.015413400015761969,0.03108863907810666,0.04699556919262249
76,0.19587018623368352,0.06417461146950294,0.059667420885467365,0.015087454047378213,0.03049813540958246,0.04620085293855225
77,0.1947721343362138,0.06479778976521143,0.0595586725638729,0.015098182286640394,0.03060288529401034,0.04649360147800585
78,0.19611494555393943,0.06491171872486609,0.060111975196740275,0.015213410136543759,0.030781144456638043,0.04667274090322837
79,0.19927800796553033,0.0667685852336837,0.06192064877498631,0.01566217823057736,0.03167010704298112,0.04799162970359594
80,0.19676302005618734,0.06568997190473154,0.060698402111592345,0.015365140894295415,0.031099396028818838,0.047180284646888726
81,0.19590216640753003,0.0647049460721037,0.05996954245519352,0.015173063075968551,0.03069247666789665,0.04653119171557607
82,0.19795087380271456,0.0662854636620581,0.06144030982754647,0.015540402673347775,0.03142804043381919,0.047637560329576445
83,0.19593964543013287,0.06365444143966839,0.05965600188546318,0.01505792984373322,0.03038159349759184,0.04593351999509265
84,0.19630158872318404,0.06537241469111937,0.06026144976913306,0.015263761717521418,0.03091275946893346,0.04692669855781173
85,0.19466082979310192,0.06358211498551529,0.05910990986233628,0.01494598063694108,0.0302139862187929,0.04577719263054314
86,0.1965544949467185,0.06671065738617157,0.060954691089288075,0.015465231641213384,0.031381551199690993,0.04774213407500516
87,0.19822949411510318,0.066097827942406,0.06122512962820091,0.015496372504976264,0.031350312108200495,0.047521453447507356
88,0.19470364249748298,0.06408395382387908,0.059245425698653736,0.015000758468256437,0.030365566335963434,0.04606764615060599
89,0.19500150069236039,0.06573124187029086,0.06000725551347739,0.015230203099809936,0.030914835337369384,0.047047500161541245
90,0.19781995415831277,0.06530450692049848,0.060848051006811996,0.015377504078526227,0.031064929087050608,0.0470259057845257
91,0.19632490951770049,0.06478514142229218,0.06022959266012459,0.0152285100832793,0.030781781772159067,0.04662864024012603
92,0.19504226481030376,0.06375864932696171,0.059232358312401055,0.014984352149922442,0.030299988619683083,0.04590959075993517
93,0.1930764658513608,0.06290475853477512,0.05825466623092363,0.014741264096531204,0.029827906019239903,0.04524305461570133
94,0.19697181883045636,0.06587787147106401,0.06076026358345747,0.015391039552061114,0.031168019964341265,0.04730154787355245
95,0.19652577050689016,0.0647167210649244,0.06034138179457637,0.015244312906720459,0.030790266560220325,0.04660926183142311
96,0.19441152613474533,0.06411147477662457,0.059209901106497875,0.014991747310280634,0.030352008287617416,0.04606231754409973
97,0.19849963849923194,0.0653949760186461,0.061128070018825094,0.015437626187648656,0.031162406456398783,0.047133240345514915
98,0.19678515355853085,0.06441452134311457,0.06020321855801117,0.015202680369498123,0.030690315591740625,0.046430219857039434
99,0.19385122715407407,0.06301063184964856,0.05852788627534969,0.014806783920426114,0.029943922944356993,0.04537741960267616
